Country,Year,Month,Category,Brand,Data Type,Tier 1,Tier 2,Tier 3,Expense
Mexico,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,959
Mexico,2022,1,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"3,220"
Mexico,2022,2,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"593,252"
Mexico,2022,2,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"80,898"
Mexico,2022,2,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"182,170"
Mexico,2022,2,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"24,841"
Mexico,2022,2,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"83,446"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"136,799"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"661,135"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"17,668"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"5,604"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,"25,103"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"308,073"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"7,838,881"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"1,340,605"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Digital Media,"4,258"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"3,172,241"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"42,010"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"138,094"
Mexico,2022,3,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"249,001"
Mexico,2022,3,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"88,611"
Mexico,2022,3,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"1,105,323"
Mexico,2022,3,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,"7,886"
Mexico,2022,3,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"177,731"
Mexico,2022,3,CSD Flavors,Manzanita Sol,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"1,130,354"
Mexico,2022,3,CSD Flavors,Manzanita Sol,A&M,PULL - working,Media Placements,Digital Media,"16,250"
Mexico,2022,3,CSD Flavors,Manzanita Sol,STB,PUSH,Trade Programs,Distribution Incentives,2
Mexico,2022,3,CSD Flavors,Mirinda,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"4,217"
Mexico,2022,3,CSD Flavors,Mirinda,A&M,PULL - working,Media Placements,Digital Media,"1,921"
Mexico,2022,3,CSD Flavors,Mirinda,STB,PUSH,Trade Programs,Distribution Incentives,"53,438"
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"6,530"
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"3,744"
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"1,495,284"
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"77,845"
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - working,Media Placements,Digital Media,162
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - working,Media Placements,Media Placements,"22,122"
Mexico,2022,3,CSD Lemon Lime,7UP,A&M,PULL - working,Sponsorships,Sponsorships,"5,338"
Mexico,2022,3,CSD Lemon Lime,7UP,STB,PUSH,Trade Programs,Distribution Incentives,18
Mexico,2022,3,Others,Sangria,STB,PUSH,Trade Programs,Distribution Incentives,2
Mexico,2022,3,RTD Tea,Lipton,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"14,436"
Mexico,2022,3,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"7,645"
Mexico,2022,3,RTD Tea,Lipton,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"94,635"
Mexico,2022,3,RTD Tea,Lipton,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"43,013"
Mexico,2022,3,RTD Tea,Lipton,A&M,PULL - working,Sampling,Product Samples,"2,323"
Mexico,2022,3,RTD Tea,Lipton,A&M,PULL - working,Sponsorships,Sponsorships,52
Mexico,2022,3,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"1,985"
Mexico,2022,3,RTD Tea,Lipton,STB,PUSH,Trade Programs,Distribution Incentives,3
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Other Ad Production,"30,725"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"120,869"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"2,890"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"137,074"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Brand Building,"5,604"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Innovation Insights,"25,103"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"94,600"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"1,611,243"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"803,758"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Digital Media,"24,045"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"643,711"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"12,900"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"98,424"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"43,333"
Mexico,2022,3,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"213,933"
Mexico,2022,3,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,CDAs,"30,254"
Mexico,2022,3,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Distribution Incentives,1
Mexico,2022,3,Water,Be-Light,A&M,PULL - Non working,Ad Production,Other Ad Production,"33,600"
Mexico,2022,3,Water,Be-Light,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"22,300"
Mexico,2022,3,Water,Be-Light,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"22,392"
Mexico,2022,3,Water,Be-Light,A&M,PULL - Non working,Insight,Brand Building,"5,198"
Mexico,2022,3,Water,Be-Light,A&M,PULL - Non working,Insight,Innovation Insights,"16,736"
Mexico,2022,3,Water,Be-Light,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"220,195"
Mexico,2022,3,Water,Be-Light,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"69,419"
Mexico,2022,3,Water,Be-Light,A&M,PULL - working,Media Placements,Media Placements,"246,511"
Mexico,2022,3,Water,Be-Light,A&M,PULL - working,Sponsorships,Sponsorships,331
Mexico,2022,3,Water,Be-Light,STB,Others,Bottler Cooperative,CDAs,"8,238"
Mexico,2022,3,Water,Be-Light,STB,PUSH,Trade Programs,Sales Incentives,"2,832"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"87,990"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"504,480"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"9,492"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"91,658"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"308,073"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"21,152"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"940,375"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"650,329"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"399,019"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"42,010"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"238,981"
Mexico,2022,4,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"284,655"
Mexico,2022,4,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"429,767"
Mexico,2022,4,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,On Premise Equipment,"12,456,589"
Mexico,2022,4,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"759,422"
Mexico,2022,4,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,"1,002"
Mexico,2022,4,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"115,196"
Mexico,2022,4,CSD Flavors,Manzanita Sol,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"427,636"
Mexico,2022,4,CSD Flavors,Manzanita Sol,A&M,PULL - working,Media Placements,Digital Media,"8,392"
Mexico,2022,4,CSD Flavors,Manzanita Sol,A&M,PULL - working,Media Placements,Media Placements,"158,322"
Mexico,2022,4,CSD Flavors,Manzanita Sol,A&M,PULL - working,Sampling,Product Samples,1
Mexico,2022,4,CSD Flavors,Manzanita Sol,A&M,PULL - working,Sponsorships,Sponsorships,414
Mexico,2022,4,CSD Flavors,Manzanita Sol,STB,PUSH,Trade Programs,Distribution Incentives,29
Mexico,2022,4,CSD Flavors,Mirinda,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,476
Mexico,2022,4,CSD Flavors,Mirinda,A&M,PULL - working,Media Placements,Digital Media,"1,091"
Mexico,2022,4,CSD Flavors,Mirinda,A&M,PULL - working,Sampling,Product Samples,"3,411"
Mexico,2022,4,CSD Flavors,Mirinda,A&M,PULL - working,Sponsorships,Sponsorships,603
Mexico,2022,4,CSD Flavors,Mirinda,STB,PUSH,Trade Programs,Distribution Incentives,"35,436"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"55,761"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"54,728"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"70,719"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - working,Media Placements,Digital Media,"42,521"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - working,Media Placements,Media Placements,"28,247"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - working,Sampling,Product Samples,"8,481"
Mexico,2022,4,CSD Lemon Lime,7UP,A&M,PULL - working,Sponsorships,Sponsorships,391
Mexico,2022,4,CSD Lemon Lime,7UP,STB,PUSH,Trade Programs,Distribution Incentives,18
Mexico,2022,4,Others,Sangria,STB,PUSH,Trade Programs,Distribution Incentives,20
Mexico,2022,4,RTD Tea,Lipton,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,-860
Mexico,2022,4,RTD Tea,Lipton,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"25,122"
Mexico,2022,4,RTD Tea,Lipton,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"3,556"
Mexico,2022,4,RTD Tea,Lipton,A&M,PULL - working,Sampling,Product Samples,"2,407"
Mexico,2022,4,RTD Tea,Lipton,A&M,PULL - working,Sponsorships,Sponsorships,241
Mexico,2022,4,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"18,972"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Other Ad Production,"1,304"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"45,959"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"5,024"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"66,942"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Brand Building,"33,050"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"94,600"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"495,732"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"494,284"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"132,911"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"12,900"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"316,795"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"43,333"
Mexico,2022,4,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"1,236,130"
Mexico,2022,4,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,CDAs,"240,304"
Mexico,2022,4,Water,Be-Light,A&M,PULL - Non working,Ad Production,Other Ad Production,"30,392"
Mexico,2022,4,Water,Be-Light,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"1,473"
Mexico,2022,4,Water,Be-Light,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"4,608"
Mexico,2022,4,Water,Be-Light,A&M,PULL - Non working,Insight,Brand Building,"3,590"
Mexico,2022,4,Water,Be-Light,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"30,907"
Mexico,2022,4,Water,Be-Light,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"80,366"
Mexico,2022,4,Water,Be-Light,A&M,PULL - working,Media Placements,Media Placements,"18,847"
Mexico,2022,4,Water,Be-Light,A&M,PULL - working,Sampling,Product Samples,90
Mexico,2022,4,Water,Be-Light,STB,Others,Bottler Cooperative,CDAs,"25,364"
Mexico,2022,4,Water,Be-Light,STB,PUSH,Trade Programs,Sales Incentives,"1,777"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"110,815"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"495,707"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"15,413"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"14,544"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"1,944"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"308,073"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"32,297"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"4,306,091"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"2,444,024"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"742,544"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"42,010"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"158,142"
Mexico,2022,5,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"52,170"
Mexico,2022,5,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"224,824"
Mexico,2022,5,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"352,101"
Mexico,2022,5,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,184
Mexico,2022,5,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"83,510"
Mexico,2022,5,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,581
Mexico,2022,5,CSD Flavors,Manzanita Sol,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,577
Mexico,2022,5,CSD Flavors,Manzanita Sol,A&M,PULL - working,Media Placements,Digital Media,"1,714"
Mexico,2022,5,CSD Flavors,Manzanita Sol,A&M,PULL - working,Media Placements,Media Placements,"70,530"
Mexico,2022,5,CSD Flavors,Manzanita Sol,A&M,PULL - working,Sampling,Product Samples,7
Mexico,2022,5,CSD Flavors,Mirinda,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,581
Mexico,2022,5,CSD Flavors,Mirinda,A&M,PULL - working,Media Placements,Digital Media,"68,840"
Mexico,2022,5,CSD Flavors,Mirinda,A&M,PULL - working,Sampling,Product Samples,15
Mexico,2022,5,CSD Flavors,Mirinda,STB,PUSH,Trade Programs,Distribution Incentives,"20,048"
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - Non working,Ad Production,Other Ad Production,"46,403"
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"60,063"
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,581
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"747,511"
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"161,220"
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - working,Media Placements,Digital Media,"46,403"
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - working,Sampling,Product Samples,7
Mexico,2022,5,CSD Lemon Lime,7UP,A&M,PULL - working,Sponsorships,Sponsorships,"5,769"
Mexico,2022,5,Others,Sangria,A&M,PULL - working,Sampling,Product Samples,7
Mexico,2022,5,RTD Tea,Lipton,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"6,807"
Mexico,2022,5,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"5,778"
Mexico,2022,5,RTD Tea,Lipton,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"30,979"
Mexico,2022,5,RTD Tea,Lipton,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"35,906"
Mexico,2022,5,RTD Tea,Lipton,A&M,PULL - working,Sampling,Product Samples,454
Mexico,2022,5,RTD Tea,Lipton,A&M,PULL - working,Sponsorships,Sponsorships,89
Mexico,2022,5,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"4,781"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"284,201"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"8,374"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"30,736"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Brand Building,"1,944"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"94,600"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"458,843"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"137,793"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Digital Media,"1,564"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"91,367"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"12,900"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Product Samples,"52,216"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"44,990"
Mexico,2022,5,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"87,970"
Mexico,2022,5,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,CDAs,"64,219"
Mexico,2022,5,Water,Be-Light,A&M,PULL - Non working,Ad Production,Other Ad Production,"2,706"
Mexico,2022,5,Water,Be-Light,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"3,705"
Mexico,2022,5,Water,Be-Light,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"1,598"
Mexico,2022,5,Water,Be-Light,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"15,209"
Mexico,2022,5,Water,Be-Light,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"119,672"
Mexico,2022,5,Water,Be-Light,A&M,PULL - working,Media Placements,Media Placements,"32,609"
Mexico,2022,5,Water,Be-Light,A&M,PULL - working,Sampling,Product Samples,11
Mexico,2022,5,Water,Be-Light,A&M,PULL - working,Sponsorships,Sponsorships,408
Mexico,2022,5,Water,Be-Light,STB,Others,Bottler Cooperative,CDAs,"12,473"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"136,171"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"484,464"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"3,848"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"60,511"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"1,941"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"308,073"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"3,411,923"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"1,489,565"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"45,177"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"42,010"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"55,310"
Mexico,2022,6,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"341,523"
Mexico,2022,6,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"95,730"
Mexico,2022,6,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"432,116"
Mexico,2022,6,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,776
Mexico,2022,6,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"36,349"
Mexico,2022,6,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,580
Mexico,2022,6,CSD Flavors,Manzanita Sol,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"2,704"
Mexico,2022,6,CSD Flavors,Manzanita Sol,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"215,206"
Mexico,2022,6,CSD Flavors,Manzanita Sol,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"169,571"
Mexico,2022,6,CSD Flavors,Manzanita Sol,A&M,PULL - working,Media Placements,Digital Media,"12,654"
Mexico,2022,6,CSD Flavors,Manzanita Sol,STB,PUSH,Trade Programs,Distribution Incentives,4
Mexico,2022,6,CSD Flavors,Mirinda,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"10,976"
Mexico,2022,6,CSD Flavors,Mirinda,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,580
Mexico,2022,6,CSD Flavors,Mirinda,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"2,704"
Mexico,2022,6,CSD Flavors,Mirinda,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"50,748"
Mexico,2022,6,CSD Flavors,Mirinda,A&M,PULL - working,Media Placements,Digital Media,"11,043"
Mexico,2022,6,CSD Flavors,Mirinda,A&M,PULL - working,Sampling,Product Samples,16
Mexico,2022,6,CSD Flavors,Mirinda,STB,PUSH,Trade Programs,Distribution Incentives,2
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - Non working,Ad Production,Other Ad Production,"1,149"
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"1,735"
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,580
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"30,005"
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"592,714"
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"103,824"
Mexico,2022,6,CSD Lemon Lime,7UP,A&M,PULL - working,Media Placements,Digital Media,"12,611"
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"27,369"
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - Non working,Insight,Brand Building,"12,742"
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - Non working,Package Design,Package Design,255
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"47,939"
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"3,918"
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - working,Media Placements,Digital Media,"29,391"
Mexico,2022,6,RTD Tea,Lipton,A&M,PULL - working,Sampling,Product Samples,"4,304"
Mexico,2022,6,RTD Tea,Lipton,STB,Others,Bottler Cooperative,CDAs,"4,355"
Mexico,2022,6,RTD Tea,Lipton,STB,PUSH,Trade Programs,Sales Incentives,"7,826"
Mexico,2022,6,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"11,095"
Mexico,2022,6,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Other Ad Production,"283,117"
Mexico,2022,6,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"187,690"
